dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.2849644525,0.0328552175
dataset_0011,0.29355865999999997,0.043572707499999995
dataset_0012,0.31681240250000003,0.043553195
dataset_0013,0.2896918925,0.0305002275
dataset_0014,0.2897991975,0.022781607500000002
dataset_0015,0.31360777,0.04508573999999999
dataset_0016,0.28454525750000004,0.026833095
dataset_0017,0.2895286675,0.0600988475
dataset_0018,0.2930563825,0.04340119
dataset_0019,0.2852616625,0.0275422175
dataset_0020,0.3333435900000001,0.051237927499999995
dataset_0021,0.3130110175,0.06040854
dataset_0022,0.3172189025,0.0299948675
dataset_0023,0.28681577,0.05260122
dataset_0024,0.3050389825,0.035682210000000006
dataset_0025,0.3160473225,0.03530461
dataset_0026,0.290891965,0.04229183499999999
dataset_0027,0.303862615,0.032201882499999994
dataset_0028,0.2809767675,0.0295681875
dataset_0029,0.32337686750000005,0.035102089999999996
dataset_0030,0.28628178750000005,0.0353108825
dataset_0031,0.31771828,0.030442185
dataset_0032,0.30190735500000004,0.03943401
dataset_0033,0.29784883,0.028774454999999997
dataset_0034,0.27139806,0.03712489
dataset_0035,0.30423351249999997,0.031356592499999995
dataset_0036,0.30864330500000003,0.044672632500000004
dataset_0037,0.2868423975,0.033415999999999994
dataset_0038,0.309183075,0.04442398
dataset_0039,0.31988700999999997,0.033189987500000004
dataset_0040,0.2919081575,0.052662545
dataset_0041,0.30474666499999997,0.092683995
dataset_0042,0.306030245,0.049417222499999996
dataset_0043,0.30377135,0.0717610975
dataset_0044,0.32567424250000004,0.05722632000000001
dataset_0045,0.3022283175,0.0687376825
dataset_0046,0.29964144249999997,0.060921015
dataset_0047,0.30456604750000005,0.0730126
dataset_0048,0.297686545,0.062358935
dataset_0049,0.32335698500000004,0.0989187725
dataset_0050,0.295063475,0.043954992500000005
dataset_0051,0.30462501999999997,0.030280897500000004
dataset_0052,0.298496435,0.046691452499999994
dataset_0053,0.29474085,0.030385702499999997
dataset_0054,0.3028257575,0.028523642499999998
dataset_0055,0.30100752999999997,0.039027405
dataset_0056,0.30289353500000005,0.041698215000000004
dataset_0057,0.28449670499999996,0.035636289999999994
dataset_0058,0.30521969499999996,0.035389325
dataset_0059,0.31480323250000003,0.0372333475
dataset_0060,0.314013765,0.0375398125
dataset_0061,0.29827322500000003,0.046839555000000005
dataset_0062,0.3067521575,0.040627387499999994
dataset_0063,0.30839618,0.035428724999999994
dataset_0064,0.2944861875,0.0356010575
dataset_0065,0.2918945625,0.0401210325
dataset_0066,0.3045647425,0.03942644000000001
dataset_0067,0.30755544,0.1050399075
dataset_0068,0.31693781,0.04518660000000001
dataset_0069,0.30217081749999997,0.045466084999999996
dataset_0070,0.2777612775,0.059362095
dataset_0071,0.29933699,0.06495328750000001
dataset_0072,0.311174435,0.0796424325
dataset_0073,0.29389712749999997,0.0794804675
dataset_0074,0.3033550825,0.140647
dataset_0075,0.31450806,0.14159672
dataset_0076,0.3199750375,0.11220853250000001
dataset_0077,0.323441235,0.14515384
dataset_0078,0.310390655,0.15596367
dataset_0079,0.31650261500000004,0.15818263500000002
dataset_0080,0.30297419000000003,0.10907106500000001
dataset_0081,0.3264363925,0.10927376750000001
dataset_0082,0.311531645,0.10281259999999999
dataset_0083,0.2983577975,0.1084916025
dataset_0084,0.29447785000000004,0.08911274000000001
dataset_0085,0.32360542000000003,0.0979295075
dataset_0086,0.30428342999999997,0.08999201250000001
dataset_0087,0.29980134250000007,0.116365615
dataset_0088,0.30151680999999997,0.106571635
dataset_0089,0.3140416425,0.10529944000000001
dataset_0090,0.313178395,0.04901927750000001
dataset_0091,0.3011709475,0.0449143125
dataset_0092,0.27717734499999996,0.0398405275
dataset_0093,0.289964395,0.033181845
dataset_0094,0.31296970749999997,0.0387802675
dataset_0095,0.3023800225,0.03962496
dataset_0096,0.3174586025,0.0469921375
dataset_0097,0.2881764025,0.0476975675
dataset_0098,0.30736958999999997,0.053007549999999994
dataset_0099,0.29937439,0.04981759
dataset_0100,0.30371418499999997,0.05204766250000001
dataset_0101,0.300593795,0.044064414999999996
dataset_0102,0.2982965825,0.0354513575
dataset_0103,0.3082304475,0.05334662
dataset_0104,0.3075173275,0.05233811
dataset_0105,0.28774397999999995,0.062998445
dataset_0106,0.3064039975,0.04441388500000001
dataset_0107,0.29323641500000003,0.031075665
dataset_0108,0.3091469125,0.03381389
dataset_0109,0.305473205,0.0534461075
dataset_0110,0.2947956825,0.03162535999999999
dataset_0111,0.30086818750000005,0.059512802499999996
dataset_0112,0.3336087450000001,0.028124965
dataset_0113,0.30762176,0.031872019999999994
dataset_0114,0.2999704025,0.03223661
dataset_0115,0.3070283900000001,0.032575965
dataset_0116,0.31778302249999996,0.03464983
dataset_0117,0.3065669224999999,0.04044331749999999
dataset_0118,0.29385487,0.03446319
dataset_0119,0.31323684500000004,0.035204784999999995
dataset_0120,0.30547461,0.045289207500000005
dataset_0121,0.313542555,0.052380434999999996
