dataset_id,mrd_avg,wmrd_avg
dataset_0087,0.2990482325,0.0974001475
dataset_0088,0.302585245,0.08871105
dataset_0089,0.3140572625,0.089218835
dataset_0090,0.31144908,0.04131425999999999
dataset_0091,0.3001843075,0.03829404
dataset_0092,0.27659216999999997,0.0335210425
dataset_0093,0.2900322775,0.0306531025
dataset_0094,0.312333855,0.03336841
dataset_0095,0.30205430499999997,0.0337511625
dataset_0096,0.31732383249999996,0.039782187499999996
dataset_0097,0.28802530249999997,0.0417805925
dataset_0098,0.30738923749999997,0.045471090000000006
dataset_0099,0.2996791575,0.0435629025
dataset_0100,0.305835095,0.057839919999999996
dataset_0101,0.3022163275,0.047236814999999995
dataset_0102,0.3018051525,0.04146831499999999
dataset_0103,0.31153856500000005,0.060616207500000005
dataset_0104,0.3093256375,0.0586990925
dataset_0105,0.29156216,0.070688125
dataset_0106,0.3078056875,0.049055865000000004
dataset_0107,0.29453355249999996,0.03577485
dataset_0108,0.30949633,0.0285337775
dataset_0109,0.306025885,0.061917685
dataset_0110,0.291357605,0.037044925
dataset_0111,0.299259015,0.05772144
dataset_0112,0.3331841275000001,0.03618603
dataset_0113,0.30505909000000003,0.0250064625
dataset_0114,0.3004281975,0.028957339999999995
dataset_0115,0.30592275999999996,0.0373440425
dataset_0116,0.31869597,0.043417467499999994
dataset_0117,0.3073950225,0.0541194625
dataset_0118,0.29246657249999997,0.0294950025
dataset_0119,0.31263107999999995,0.026585447499999998
dataset_0120,0.305911775,0.040087882500000005
dataset_0121,0.3150703975,0.0475343125
dataset_0122,0.3401561625000001,0.0356786075
dataset_0123,0.32090021,0.04523983250000001
dataset_0124,0.30988142,0.0360840525
dataset_0125,0.30540686499999997,0.0349715225
dataset_0126,0.322778965,0.040881595
dataset_0127,0.3132633225,0.046256085
dataset_0128,0.3096020925,0.035635810000000004
dataset_0129,0.3138030025,0.06167657
dataset_0130,0.316471605,0.06967941250000001
dataset_0131,0.308257375,0.0603385675
dataset_0132,0.32048791,0.04913991749999999
dataset_0133,0.30219763,0.0668751725
dataset_0134,0.308798545,0.04116268
dataset_0135,0.31969192750000003,0.061944387499999996
dataset_0136,0.2980157375,0.03444326
dataset_0137,0.28584877000000003,0.038976852500000006
dataset_0138,0.32842934999999995,0.0452179925
dataset_0139,0.34083183,0.05860570999999999
dataset_0140,0.31991619,0.054193815
dataset_0141,0.31348266,0.05226452
dataset_0142,0.3115106875,0.041424932500000004
dataset_0143,0.32634866500000004,0.05137931
dataset_0144,0.2971421225,0.06041911
dataset_0145,0.302760315,0.028467634999999998
dataset_0146,0.289913775,0.03680503
dataset_0147,0.3165642575,0.05583524000000001
dataset_0148,0.32668753249999993,0.035469472499999995
dataset_0149,0.31598721750000003,0.09804888249999999
dataset_0150,0.29050801,0.081548835
dataset_0151,0.311479645,0.0449049625
dataset_0152,0.29823322750000003,0.052705064999999995
dataset_0153,0.30323381,0.07633665
dataset_0154,0.3074589325,0.049284734999999996
dataset_0155,0.306174525,0.0254894175
dataset_0156,0.31446585750000006,0.0325976
dataset_0157,0.31748083250000003,0.025486190000000006
