dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.226230125,0.036812242499999995
dataset_0011,0.211455345,0.045062015000000004
dataset_0012,0.2324451925,0.039314852500000004
dataset_0013,0.243430315,0.1142581925
dataset_0014,0.217069555,0.0434622
dataset_0015,0.23253792,0.03167037749999999
dataset_0016,0.2230268475,0.040548807500000006
dataset_0017,0.22587941250000004,0.0370858725
dataset_0018,0.24405583999999997,0.0377668175
dataset_0019,0.23264365250000002,0.03796311250000001
dataset_0020,0.232312875,0.04936477
dataset_0021,0.22905443000000003,0.039501475
dataset_0022,0.245720825,0.03806340749999999
dataset_0023,0.23169346750000003,0.0385208425
dataset_0024,0.21938972749999996,0.04187748
dataset_0025,0.2466451275,0.0342052275
dataset_0026,0.2084044775,0.04380096
dataset_0027,0.22741188,0.0710656425
dataset_0028,0.2275827725,0.033247852499999994
dataset_0029,0.23087061000000003,0.039486105
dataset_0030,0.2784858175,0.12815105250000003
dataset_0031,0.2542073800000001,0.06497607
dataset_0032,0.2378880075,0.057310215
dataset_0033,0.2324106175,0.05413657499999999
dataset_0034,0.2388083625,0.05896702
dataset_0035,0.2557806325,0.05490662500000001
dataset_0036,0.2537308575,0.050583165
dataset_0037,0.21264943249999999,0.046250784999999996
dataset_0038,0.2365325975,0.04672435999999999
dataset_0039,0.22486144000000002,0.0494096825
dataset_0040,0.24502276,0.05875819
dataset_0041,0.24693086250000001,0.04668476
dataset_0042,0.22050782249999998,0.04807294499999999
dataset_0043,0.24523428500000002,0.05060248
dataset_0044,0.2508062925,0.064154395
dataset_0045,0.2414979375,0.0507131725
dataset_0046,0.2227058325,0.05498249250000001
dataset_0047,0.25600049249999995,0.05415112750000001
dataset_0048,0.24335829,0.045982064999999996
dataset_0049,0.26331866499999995,0.059115995
dataset_0050,0.24866099999999997,0.03308302999999999
dataset_0051,0.20962300000000006,0.037270420000000005
dataset_0052,0.24640700000000001,0.03309474249999999
dataset_0053,0.23841100000000004,0.03660090999999999
dataset_0054,0.23418565750000006,0.03313948750000001
dataset_0055,0.24230800000000002,0.030796140000000003
dataset_0056,0.22794900000000007,0.034345999999999995
dataset_0057,0.21509700000000007,0.029715999999999996
dataset_0058,0.24963900000000003,0.03580526999999999
dataset_0059,0.2259349999999999,0.03019058000000001
dataset_0060,0.24356700000000003,0.041306592499999996
dataset_0061,0.30177523250000005,0.1566066525
dataset_0062,0.23649899999999996,0.036438085
dataset_0063,0.23714099999999994,0.03213382
dataset_0064,0.238388,0.033122755000000004
dataset_0065,0.24386900000000009,0.03439126
dataset_0066,0.22534598500000003,0.043512239999999994
dataset_0067,0.23204598500000004,0.036741885
dataset_0068,0.22757799999999995,0.0326478275
dataset_0069,0.21385999999999997,0.029395712499999997
dataset_0070,0.23671299999999998,0.04130321000000001
dataset_0071,0.24276499999999993,0.04291696999999999
dataset_0072,0.21829102,0.11157613249999997
dataset_0073,0.236914,0.042817030000000006
dataset_0074,0.21633700250000004,0.03771721
dataset_0075,0.23463400999999995,0.03784771249999999
dataset_0076,0.22666302,0.04421867499999999
dataset_0077,0.22092001,0.039579695000000005
dataset_0078,0.230103,0.042718229999999996
dataset_0079,0.22762317749999994,0.05363152999999999
dataset_0080,0.24497278749999998,0.044384375000000004
dataset_0081,0.24905247749999998,0.0421308875
dataset_0082,0.21982375250000005,0.042710745
dataset_0083,0.20962424,0.044322625000000004
dataset_0084,0.19744439,0.0424584975
dataset_0085,0.22856494249999998,0.040506262499999994
dataset_0086,0.22660984999999997,0.043208567499999996
dataset_0087,0.22887712000000002,0.045169137500000005
dataset_0088,0.22201724250000004,0.046732909999999996
dataset_0089,0.23661482,0.0529883875
dataset_0090,0.23233753000000001,0.05325171750000001
dataset_0091,0.23989524250000002,0.058294455
dataset_0092,0.2273292625,0.051297907499999996
dataset_0093,0.232799925,0.0450751775
dataset_0094,0.22935728249999998,0.04564619749999999
dataset_0095,0.2447749975,0.035853025000000004
dataset_0096,0.223683255,0.04258506000000001
dataset_0097,0.2414398775,0.0569102075
dataset_0098,0.223853435,0.051846722500000005
dataset_0099,0.23385535750000003,0.037021785
dataset_0100,0.20865456000000002,0.056127937499999996
dataset_0101,0.27050658,0.11181939249999999
dataset_0102,0.23401121,0.04559533
dataset_0103,0.2410166075,0.0341936675
dataset_0104,0.22784684249999998,0.04244553999999999
dataset_0105,0.21192610250000002,0.044883672500000006
dataset_0106,0.23100789249999998,0.0392221675
dataset_0107,0.2079170675,0.044194015
dataset_0108,0.2190751625,0.038906012499999997
dataset_0109,0.21487796750000002,0.038457607500000004
dataset_0110,0.23283708999999997,0.029800242500000004
dataset_0111,0.23770158500000002,0.03744555250000001
dataset_0112,0.235706265,0.0399357725
dataset_0113,0.23413514250000006,0.028091367499999995
dataset_0114,0.22236866249999998,0.0367575
dataset_0115,0.23900116250000003,0.11445375000000002
dataset_0116,0.2244750775,0.036314904999999995
dataset_0117,0.24440276500000002,0.039111505
dataset_0118,0.24279447750000002,0.029657120000000002
dataset_0119,0.25472730499999996,0.0317123825
dataset_0120,0.23050368000000002,0.03739548
dataset_0121,0.23060596500000002,0.04245452250000001
dataset_0122,0.24034312500000005,0.0356127175
dataset_0123,0.2344510975,0.045410935000000006
dataset_0124,0.25365601499999996,0.04486611
dataset_0125,0.23191843750000005,0.04155696750000001
dataset_0126,0.21115719500000002,0.03585829999999999
dataset_0127,0.23459331749999998,0.04550627
dataset_0128,0.21772118750000005,0.036107604999999994
dataset_0129,0.2466256375,0.052968539999999995
dataset_0130,0.21172937000000006,0.03892872000000001
dataset_0131,0.22355493250000003,0.03606899000000001
dataset_0132,0.23411089249999997,0.053059402500000005
