dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.2260251925,0.0332553025
dataset_0011,0.21389979,0.041592002499999996
dataset_0012,0.23280215249999997,0.037233315
dataset_0013,0.24273204750000002,0.11088996000000001
dataset_0014,0.21728200250000002,0.0427405175
dataset_0015,0.23493183250000002,0.034366482500000003
dataset_0016,0.2247065275,0.040721995
dataset_0017,0.2283469825,0.0375948875
dataset_0018,0.24477157250000003,0.037309175
dataset_0019,0.23389753,0.0370712025
dataset_0020,0.23238890000000004,0.03828028250000001
dataset_0021,0.22801028250000002,0.036886934999999996
dataset_0022,0.24536155999999998,0.039878175
dataset_0023,0.23179760499999996,0.0331168775
dataset_0024,0.2201174725,0.044883690000000004
dataset_0025,0.24791592249999994,0.039631667499999995
dataset_0026,0.20834891249999998,0.04538963000000001
dataset_0027,0.2272320275,0.0653641725
dataset_0028,0.22803667,0.0316746125
dataset_0029,0.2296289925,0.0343734975
dataset_0030,0.2750387825,0.1241406225
dataset_0031,0.2556609525,0.06506793
dataset_0032,0.23670467750000002,0.054710565
dataset_0033,0.23224018000000002,0.0526143975
dataset_0034,0.23554864250000002,0.055804525
dataset_0035,0.2560584025,0.055847360000000006
dataset_0036,0.25102722,0.0511543675
dataset_0037,0.210260385,0.0452765475
dataset_0038,0.2358144225,0.0456851925
dataset_0039,0.22203931749999994,0.050762037499999996
dataset_0040,0.245479275,0.0423901175
dataset_0041,0.24620144250000003,0.04268741
dataset_0042,0.22139502,0.04456798
dataset_0043,0.24715785500000004,0.04239142750000001
dataset_0044,0.25105158000000005,0.050976975
dataset_0045,0.24256705750000002,0.041588007499999996
dataset_0046,0.22239014750000002,0.0441243475
dataset_0047,0.25743508,0.0392375975
dataset_0048,0.24443468499999998,0.0380673925
dataset_0049,0.2646537225,0.048275195
dataset_0050,0.24895027250000004,0.034196700000000003
dataset_0051,0.20794230499999997,0.03469925999999999
dataset_0052,0.24363440749999996,0.03221472499999999
dataset_0053,0.2353358575,0.038992087499999994
dataset_0054,0.22987813249999994,0.0317058275
dataset_0055,0.23903731,0.030658350000000004
dataset_0056,0.2253814325,0.0323555
dataset_0057,0.21321936750000003,0.026378320000000004
dataset_0058,0.24504065,0.0331970375
dataset_0059,0.22277898500000004,0.02943232
dataset_0060,0.24298695500000003,0.04289332
dataset_0061,0.30040673,0.1570918625
dataset_0062,0.236908205,0.03549794999999999
dataset_0063,0.23767511,0.033639205
dataset_0064,0.2374313625,0.03345542
dataset_0065,0.2420198925,0.03271113
dataset_0066,0.22559457500000002,0.045820032499999996
dataset_0067,0.23310579249999996,0.03940864
dataset_0068,0.22942032,0.03570451
dataset_0069,0.2142500175,0.029556054999999998
dataset_0070,0.2373255725,0.034942155
dataset_0071,0.24411693499999998,0.036586005
dataset_0072,0.21923401,0.12223355500000001
dataset_0073,0.2375732825,0.036303152500000005
