dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.30300684499999997,0.050562327500000004
dataset_0011,0.2875045325,0.0300845875
dataset_0012,0.3060895125,0.03419784
dataset_0013,0.3041530775,0.057140300000000005
dataset_0014,0.300893515,0.04117430750000001
dataset_0015,0.31383509249999997,0.032650587499999995
dataset_0016,0.314712165,0.035684165
dataset_0017,0.2807649525,0.036301105
dataset_0018,0.28651571,0.031351857500000004
dataset_0019,0.31156022,0.038904655
dataset_0020,0.2766531275,0.040502927499999994
dataset_0021,0.31216599500000003,0.033687982500000005
dataset_0022,0.2959005375,0.0358151825
dataset_0023,0.2947439675,0.0319183775
dataset_0024,0.3088623675,0.033763062499999996
dataset_0025,0.30222725,0.041385040000000005
dataset_0026,0.27755947249999996,0.0634254475
dataset_0027,0.3207462675,0.075591855
dataset_0028,0.27920633,0.057413002500000004
dataset_0029,0.3130121525,0.0630750525
dataset_0030,0.31008415,0.060543665
dataset_0031,0.30548073499999995,0.07962475
dataset_0032,0.3073381124999999,0.07109945499999999
dataset_0033,0.3067905775,0.0876923075
dataset_0034,0.29851355500000004,0.06789753
dataset_0035,0.29742131750000006,0.049935415000000004
dataset_0036,0.28245431249999997,0.06228188999999999
dataset_0037,0.30787322250000004,0.0589518975
dataset_0038,0.28776461,0.0639365475
dataset_0039,0.30118983750000006,0.06969522
dataset_0040,0.3013702275,0.05507699499999999
dataset_0041,0.3025671475,0.042419785
dataset_0042,0.262362805,0.04004818
dataset_0043,0.32045538500000004,0.051967225
dataset_0044,0.30152968999999996,0.0442930325
dataset_0045,0.2933906475,0.04075542000000001
dataset_0046,0.30758555750000005,0.07287501999999998
dataset_0047,0.2984510475,0.055788037500000005
dataset_0048,0.26961954500000007,0.029974412500000002
dataset_0049,0.2813709125,0.040666345
dataset_0050,0.2884042700000001,0.02400523
dataset_0051,0.27923832,0.050671135
dataset_0052,0.286006255,0.050710380000000006
dataset_0053,0.3004255025,0.046738892500000004
dataset_0054,0.2774200575,0.049369329999999996
dataset_0055,0.310011075,0.0374122125
dataset_0056,0.2807319225,0.048595782500000004
