dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.28552496,0.0393178425
dataset_0011,0.2929584175,0.042865547500000004
dataset_0012,0.3178146275,0.041834955
dataset_0013,0.291899095,0.03280283
dataset_0014,0.29133218,0.027629289999999997
dataset_0015,0.314371505,0.0522801675
dataset_0016,0.28535267750000004,0.032173145
dataset_0017,0.2892809625,0.056549560000000006
dataset_0018,0.29508883500000005,0.04368189
dataset_0019,0.28724027,0.0312794075
dataset_0020,0.33857398250000004,0.048543552499999996
dataset_0021,0.31709680749999997,0.0578661725
dataset_0022,0.320277325,0.0305277625
dataset_0023,0.293955115,0.051954095000000006
dataset_0024,0.31112300749999994,0.0355538825
dataset_0025,0.32377726249999994,0.03262312
dataset_0026,0.29790031750000007,0.042528015
dataset_0027,0.3101064925,0.026800690000000002
dataset_0028,0.28784621,0.0298406875
dataset_0029,0.33202479249999994,0.0352555175
dataset_0030,0.28655785,0.0322609975
dataset_0031,0.3173043775,0.028483485000000003
dataset_0032,0.30214252,0.038482232500000005
dataset_0033,0.29813661,0.031195617499999998
dataset_0034,0.2723335375,0.0368955075
dataset_0035,0.30652902,0.030850775
dataset_0036,0.3094200325,0.0413277275
dataset_0037,0.28768283499999997,0.02959722
dataset_0038,0.307355545,0.039894455
dataset_0039,0.32211034749999995,0.033386494999999995
dataset_0040,0.2911257225,0.0441626275
dataset_0041,0.3054199575,0.0818929175
dataset_0042,0.30713638499999996,0.0420864875
dataset_0043,0.3018540025,0.061470065
dataset_0044,0.3244929675,0.0488618125
dataset_0045,0.3019745225,0.06129831749999999
dataset_0046,0.301132825,0.05280086750000001
dataset_0047,0.3057260875,0.0631602225
dataset_0048,0.2981686675,0.0523768475
dataset_0049,0.3243710425,0.088064315
dataset_0050,0.2923402925,0.03959472
dataset_0051,0.30397409000000003,0.0316033075
dataset_0052,0.29634058,0.03745822
dataset_0053,0.29200127249999996,0.028215525
dataset_0054,0.300239355,0.03326132
dataset_0055,0.3009299525,0.040369165000000005
dataset_0056,0.3003539925,0.03908772
dataset_0057,0.28344374,0.0350437025
dataset_0058,0.30370555,0.033757855
dataset_0059,0.31285576499999995,0.0383362125
dataset_0060,0.313798335,0.050010715000000004
dataset_0061,0.29984425750000004,0.06031662499999999
dataset_0062,0.307297485,0.053745104999999994
dataset_0063,0.30811299249999996,0.0456003
dataset_0064,0.2946653475,0.047723155
dataset_0065,0.29340472,0.053517355
dataset_0066,0.30521281,0.050256489999999994
dataset_0067,0.3057622875,0.1179708325
dataset_0068,0.31639854,0.0582148075
dataset_0069,0.30119787000000003,0.05457595
dataset_0070,0.2795583875,0.06475619249999999
dataset_0071,0.3027476825,0.0720185725
dataset_0072,0.3128832525,0.08315571999999999
dataset_0073,0.292429225,0.0841886525
dataset_0074,0.301181135,0.1414671575
dataset_0075,0.3113560025,0.14099994
dataset_0076,0.3222397825,0.11570547000000002
