dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.30122978,0.05506929000000001
dataset_0011,0.288137135,0.0385511725
dataset_0012,0.306604015,0.036176917499999996
dataset_0013,0.3037448225,0.03633895
dataset_0014,0.29963272750000003,0.028039217499999998
dataset_0015,0.31484667250000004,0.036675662500000004
dataset_0016,0.318461515,0.0480157075
dataset_0017,0.2829818525,0.040009767499999994
dataset_0018,0.2899296175,0.037015757499999996
dataset_0019,0.310619705,0.052188937500000004
dataset_0020,0.2790071875,0.044988875000000005
dataset_0021,0.31295219,0.03865773
dataset_0022,0.29663096749999995,0.0399056825
dataset_0023,0.296050035,0.048442605
dataset_0024,0.3112111725,0.0427897975
dataset_0025,0.3025030675,0.0457143775
dataset_0026,0.2807835775,0.065114435
dataset_0027,0.32172047750000005,0.0725474775
dataset_0028,0.2810540825,0.0540207425
dataset_0029,0.31430727999999997,0.06293458
dataset_0030,0.3146926575,0.05877772999999999
dataset_0031,0.31490715750000003,0.0765200425
dataset_0032,0.31265488,0.0692057975
dataset_0033,0.31042982,0.0841597075
dataset_0034,0.30282349,0.06521078
dataset_0035,0.303810705,0.048076855
dataset_0036,0.28691505,0.061726115000000005
dataset_0037,0.30986832750000004,0.056679872500000006
dataset_0038,0.29378085,0.061703930000000004
dataset_0039,0.30656101,0.0674586075
dataset_0040,0.3026999225,0.059588384999999994
dataset_0041,0.30343102,0.044705207500000003
dataset_0042,0.26291611249999997,0.03957218
dataset_0043,0.32085269499999997,0.05296673500000001
dataset_0044,0.3026762125,0.047040032499999995
dataset_0045,0.2939679725,0.040057020000000006
dataset_0046,0.306395745,0.0732601325
dataset_0047,0.297493795,0.05920106499999999
dataset_0048,0.270971755,0.032446525
dataset_0049,0.280217535,0.04205482
dataset_0050,0.290116085,0.032928610000000004
dataset_0051,0.2780206575,0.044345552499999996
dataset_0052,0.28692699,0.04652944
dataset_0053,0.3014425375,0.04154387
dataset_0054,0.2775181175,0.0451714675
dataset_0055,0.3177617525,0.040414905
dataset_0056,0.2849068075,0.047208587499999996
dataset_0057,0.2933220025,0.041254805
dataset_0058,0.299960135,0.04760479
dataset_0059,0.313614995,0.05400577
dataset_0060,0.315918175,0.06378682749999999
dataset_0061,0.2787662025,0.06870470499999999
dataset_0062,0.27859063,0.058899985
dataset_0063,0.268322485,0.059350357500000006
dataset_0064,0.31241844750000003,0.0651343725
dataset_0065,0.2847798875,0.060111495
dataset_0066,0.32420024999999997,0.0453498025
dataset_0067,0.3153248125,0.05386374
dataset_0068,0.32385284,0.0603379575
dataset_0069,0.3020917475,0.055130784999999995
dataset_0070,0.30762834250000004,0.11284346749999999
dataset_0071,0.297275185,0.0591135725
dataset_0072,0.3002580425,0.0483568925
dataset_0073,0.27634538,0.04881954250000001
dataset_0074,0.2909777375,0.04973585
dataset_0075,0.28227524499999995,0.035050204999999994
dataset_0076,0.2747112425,0.07357443999999999
dataset_0077,0.2826836025,0.07717083000000001
dataset_0078,0.2919678275,0.0595655275
dataset_0079,0.3065798575,0.0536344875
dataset_0080,0.28216732,0.0837547875
dataset_0081,0.2998246025,0.04416626
dataset_0082,0.29196279750000004,0.04232858499999999
dataset_0083,0.30218348500000003,0.042174465
dataset_0084,0.286698105,0.05042877750000001
dataset_0085,0.3010878975,0.06397672500000001
dataset_0086,0.27763273750000006,0.035523534999999995
dataset_0087,0.31248802000000003,0.050837585
dataset_0088,0.3271906825,0.055735045000000004
dataset_0089,0.302884265,0.05953348
dataset_0090,0.30368230999999996,0.057479147499999994
dataset_0091,0.2843680625,0.034752662499999996
dataset_0092,0.3183041,0.06110964249999999
dataset_0093,0.29845975750000003,0.0476323025
dataset_0094,0.27648578749999997,0.0386497025
dataset_0095,0.3170259575,0.0454097875
dataset_0096,0.270339245,0.09992567749999999
dataset_0097,0.275432035,0.04174283000000001
dataset_0098,0.30721677,0.0521824825
dataset_0099,0.2911926025,0.04025631
dataset_0100,0.3227098875,0.038974335
dataset_0101,0.28886721,0.0358964625
dataset_0102,0.2878395925,0.0349114075
dataset_0103,0.30685449,0.0433932275
dataset_0104,0.30877520750000004,0.05796785
