dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.23908595249999998,0.040299705
dataset_0011,0.2349363875,0.043785092500000004
dataset_0012,0.24515574999999998,0.0366764625
dataset_0013,0.22443241,0.036157522500000004
dataset_0014,0.25129946750000004,0.044143550000000004
dataset_0015,0.25540824,0.03838139
dataset_0016,0.25035412749999997,0.0350839975
dataset_0017,0.2563397775,0.043040322500000006
dataset_0018,0.2619171375,0.043581385
dataset_0019,0.24155889000000003,0.046318355000000005
dataset_0020,0.24867721000000004,0.03625344500000001
dataset_0021,0.240795585,0.038698825
dataset_0022,0.24085958499999996,0.037812899999999997
dataset_0023,0.23875345499999995,0.03535905
dataset_0024,0.25292792500000005,0.047559199999999996
dataset_0025,0.24537701000000006,0.03643103250000001
dataset_0026,0.25345641999999996,0.03909013999999999
OVERALL_AVG,0.24596090176470586,0.03992190441176471
