dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.2248157475,0.0396556425
dataset_0011,0.21171222499999998,0.0463484825
dataset_0012,0.23062058749999997,0.0389275275
dataset_0013,0.2417515775,0.11879851999999999
dataset_0014,0.21584493500000002,0.04291278500000001
dataset_0015,0.233495985,0.036290847499999994
dataset_0016,0.222367105,0.0403620675
dataset_0017,0.22635751499999998,0.03973807
dataset_0018,0.2441563575,0.0361867525
dataset_0019,0.23314156750000004,0.041044212499999996
dataset_0020,0.23153165,0.04912528
dataset_0021,0.22814323750000007,0.03913072000000001
dataset_0022,0.24663994000000003,0.040483910000000005
dataset_0023,0.23347605999999999,0.040806097500000006
dataset_0024,0.21958631,0.04192756749999999
dataset_0025,0.24767841250000003,0.032764415
dataset_0026,0.20666309499999996,0.0482338425
dataset_0027,0.22815464750000003,0.06066716249999999
dataset_0028,0.22798601500000004,0.034189445
dataset_0029,0.22931782250000002,0.0410391075
dataset_0030,0.27440702,0.12001608250000001
dataset_0031,0.25443941999999997,0.06218068000000001
dataset_0032,0.23542980999999996,0.05371869500000001
dataset_0033,0.2310578275,0.05183411749999999
dataset_0034,0.23628326000000002,0.055238985
dataset_0035,0.2560337775,0.05804646249999999
dataset_0036,0.25050563,0.0497571975
dataset_0037,0.2104653125,0.04604473499999999
dataset_0038,0.23556475500000001,0.04869334
dataset_0039,0.22056041,0.05324320999999999
dataset_0040,0.248487205,0.0511945125
dataset_0041,0.24623490750000002,0.0410235375
dataset_0042,0.21580617249999995,0.045695967500000004
dataset_0043,0.243589895,0.0426836325
dataset_0044,0.24894753000000003,0.054964744999999995
dataset_0045,0.2385652275,0.04339743499999999
dataset_0046,0.21873427,0.0479586225
dataset_0047,0.25434797249999996,0.0440367875
dataset_0048,0.24184539000000002,0.04173524000000001
dataset_0049,0.261357285,0.049169285
dataset_0050,0.24882454250000002,0.0329768875
dataset_0051,0.20721329249999998,0.0357118575
dataset_0052,0.24329289000000004,0.0325107575
dataset_0053,0.23283018249999998,0.037145502500000004
dataset_0054,0.23118056999999992,0.0313940675
dataset_0055,0.23929762749999994,0.0309208575
dataset_0056,0.22571702249999995,0.0339851125
dataset_0057,0.2125505675,0.0289693225
