dataset_id,mrd_avg,wmrd_avg
dataset_0010,0.22883151749999997,0.036682115
dataset_0011,0.2150603675,0.04336313000000001
dataset_0012,0.2346160625,0.03690604
dataset_0013,0.24368614749999998,0.11600908500000001
dataset_0014,0.218131905,0.046207624999999995
dataset_0015,0.2359514425,0.03537052
dataset_0016,0.225059915,0.044106425
dataset_0017,0.22934105250000003,0.0397151325
dataset_0018,0.246518515,0.03755624
dataset_0019,0.2368922175,0.0388685425
dataset_0020,0.23217507249999994,0.049986497500000004
dataset_0021,0.230086135,0.039424242500000005
dataset_0022,0.2489597225,0.042387077499999995
dataset_0023,0.23290135750000002,0.043225515000000006
dataset_0024,0.21887961000000003,0.04396397999999999
dataset_0025,0.251157415,0.037237517500000004
dataset_0026,0.20982457750000003,0.04926232250000001
dataset_0027,0.22972983000000002,0.0643685425
dataset_0028,0.23080809999999996,0.036272425000000004
dataset_0029,0.23163543249999996,0.04293925
dataset_0030,0.2742660275,0.12175512
dataset_0031,0.25514137000000003,0.05979159
dataset_0032,0.2375598725,0.04959104500000001
dataset_0033,0.23229806249999999,0.0485688225
dataset_0034,0.235620415,0.0516465075
dataset_0035,0.25672752000000004,0.056080925
dataset_0036,0.2498621775,0.0475131225
dataset_0037,0.2081518725,0.043262867499999996
dataset_0038,0.2355942375,0.04601436
dataset_0039,0.2228548375,0.050255375000000005
dataset_0040,0.2430550125,0.05524692999999999
dataset_0041,0.24509006,0.04703932499999999
dataset_0042,0.21983711749999998,0.05149377
dataset_0043,0.244960315,0.05375281000000001
dataset_0044,0.248879305,0.0631372875
dataset_0045,0.24005821750000003,0.05188190000000001
dataset_0046,0.22055961000000004,0.053601132499999996
dataset_0047,0.255630845,0.05655681249999999
dataset_0048,0.24321440000000003,0.047101625
dataset_0049,0.26256128,0.061241145000000004
dataset_0050,0.2493858425,0.0319207275
dataset_0051,0.20889257499999997,0.03330649
dataset_0052,0.241989085,0.03131414
dataset_0053,0.23488596500000003,0.04015408749999999
dataset_0054,0.22915989500000003,0.03352253000000001
dataset_0055,0.23978630749999996,0.0272423875
dataset_0056,0.22751087999999997,0.036988385000000006
dataset_0057,0.21456914000000002,0.030193130000000002
dataset_0058,0.243583675,0.03427075499999999
dataset_0059,0.22218350999999997,0.029303615
dataset_0060,0.2436976825,0.037399180000000004
dataset_0061,0.30060105249999997,0.16424929750000003
dataset_0062,0.23743745750000003,0.03554998250000001
dataset_0063,0.23771564249999996,0.034996139999999995
dataset_0064,0.23826063249999996,0.03425728
dataset_0065,0.24458367249999996,0.0378075275
dataset_0066,0.227351745,0.039163807499999995
dataset_0067,0.23348396000000002,0.03365702500000001
dataset_0068,0.22639812499999998,0.033000445
dataset_0069,0.21544636000000003,0.0322890825
dataset_0070,0.2374796725,0.03495272
dataset_0071,0.24207016250000002,0.03694753499999999
dataset_0072,0.21875406750000007,0.11596912250000001
dataset_0073,0.23637617999999996,0.03728232
dataset_0074,0.2174569,0.034751315000000005
dataset_0075,0.23521888999999999,0.035513920000000004
dataset_0076,0.22419905250000005,0.04244199
dataset_0077,0.22265553249999998,0.03557561
dataset_0078,0.2298736,0.04246497249999999
dataset_0079,0.22970877,0.05028377
dataset_0080,0.24390433250000002,0.046814135
dataset_0081,0.24725813500000002,0.0454821775
dataset_0082,0.21797985500000003,0.0429517275
dataset_0083,0.20866923499999998,0.0507140175
dataset_0084,0.1966978675,0.0445567875
dataset_0085,0.228365875,0.04379213
dataset_0086,0.22517587750000004,0.0435579625
dataset_0087,0.227520855,0.048350939999999995
dataset_0088,0.22104559999999998,0.0477320475
dataset_0089,0.232772895,0.05250710999999999
dataset_0090,0.2267894725,0.0423519775
dataset_0091,0.23505132250000002,0.046821167500000004
dataset_0092,0.22463102,0.040128475000000004
dataset_0093,0.2303047175,0.041459132499999996
dataset_0094,0.22600589749999997,0.04197180749999999
dataset_0095,0.24133064999999998,0.0348075825
dataset_0096,0.221375505,0.038606305
dataset_0097,0.2369067175,0.044535295
dataset_0098,0.21897452,0.045405009999999996
dataset_0099,0.2316698975,0.0367314275
dataset_0100,0.20971619749999998,0.056481
dataset_0101,0.27306203,0.11054353750000001
dataset_0102,0.23534980750000004,0.04678821750000001
dataset_0103,0.24052905,0.0347854175
dataset_0104,0.23058552500000004,0.040633592499999996
dataset_0105,0.21142725,0.044167055
dataset_0106,0.22994275750000004,0.0387608725
dataset_0107,0.2111230675,0.04386596499999999
dataset_0108,0.2193166575,0.04624393
dataset_0109,0.214486655,0.0424956125
dataset_0110,0.23439884,0.030639585
dataset_0111,0.240444885,0.037499077500000005
dataset_0112,0.2377053025,0.040512437500000005
dataset_0113,0.23764159749999997,0.0337417525
dataset_0114,0.22589342,0.039377135
dataset_0115,0.24070157000000003,0.1148700475
dataset_0116,0.22807049,0.034881875
dataset_0117,0.2479084,0.0370826625
dataset_0118,0.24400291500000001,0.031168567499999997
dataset_0119,0.25836986250000005,0.0275527175
dataset_0120,0.23219370249999996,0.04095968
dataset_0121,0.23302993,0.039512004999999996
dataset_0122,0.24201177500000004,0.040321735
dataset_0123,0.23485579999999998,0.04749357
dataset_0124,0.25573918,0.0459012825
dataset_0125,0.233764475,0.039094137499999994
dataset_0126,0.2132249,0.036494815
dataset_0127,0.23732123000000002,0.04451122
dataset_0128,0.21969017000000002,0.036629442500000005
dataset_0129,0.24748989999999998,0.054069019999999995
dataset_0130,0.21272698749999996,0.032914785
dataset_0131,0.224353555,0.037012575
dataset_0132,0.232377115,0.042234257500000004
dataset_0133,0.22212309249999998,0.04024354000000001
dataset_0134,0.23009829750000002,0.0361190625
dataset_0135,0.23940012500000002,0.0352484125
dataset_0136,0.2505869525,0.0380732175
dataset_0137,0.256789965,0.03980099
dataset_0138,0.22333681750000003,0.042789855
dataset_0139,0.2270611,0.0531580125
dataset_0140,0.22436597499999997,0.04389165500000001
dataset_0141,0.24318672000000002,0.0380210975
dataset_0142,0.22737654,0.03826587
dataset_0143,0.23658289750000003,0.10880598
dataset_0144,0.239813165,0.032036285000000005
dataset_0145,0.22887715749999998,0.038573365
dataset_0146,0.22500163499999995,0.035684155
dataset_0147,0.21272217500000004,0.031290535
dataset_0148,0.2409323425,0.048232285
dataset_0149,0.24257225499999996,0.040771064999999995
dataset_0150,0.23631763499999997,0.039251180000000004
dataset_0151,0.2178838575,0.037980355
dataset_0152,0.21476536,0.04117851
dataset_0153,0.24152389249999998,0.04096353750000001
dataset_0154,0.23498398249999997,0.049902282500000006
dataset_0155,0.23894655499999998,0.044779990000000006
dataset_0156,0.235462965,0.0448041875
dataset_0157,0.243649255,0.04751499750000001
dataset_0158,0.2222496975,0.0394827875
dataset_0159,0.2294062675,0.042685152500000004
dataset_0160,0.220188875,0.03640687
dataset_0161,0.21724988,0.03766369000000001
dataset_0162,0.2222623875,0.0463531225
dataset_0163,0.25393764500000005,0.03856482
dataset_0164,0.21952585,0.0382242775
dataset_0165,0.2153881325,0.036970455
dataset_0166,0.218373435,0.038327270000000004
dataset_0167,0.2189465225,0.0401384
dataset_0168,0.2184442525,0.0344254
dataset_0169,0.23422763250000003,0.039890249999999995
dataset_0170,0.229887865,0.0367645625
dataset_0171,0.2441521325,0.0353272825
dataset_0172,0.23004230499999997,0.039822775
dataset_0173,0.225056555,0.0375669175
dataset_0174,0.240419165,0.033226435000000006
dataset_0175,0.22787832000000002,0.037987467500000004
dataset_0176,0.2195300425,0.03206861
dataset_0177,0.21979778500000002,0.039012834999999996
dataset_0178,0.2352925075,0.040644677500000004
dataset_0179,0.216527505,0.0278422875
dataset_0180,0.215762075,0.042919519999999996
dataset_0181,0.22739903750000004,0.03877074249999999
dataset_0182,0.23481906499999994,0.041926845000000004
dataset_0183,0.21301702499999997,0.04411527
dataset_0184,0.225926415,0.04702982000000001
dataset_0185,0.224880865,0.048190477499999995
dataset_0186,0.23139404749999992,0.04040961750000001
dataset_0187,0.25094633999999993,0.110514445
dataset_0188,0.22988744500000002,0.0376819425
dataset_0189,0.2625127475000001,0.05031315749999999
dataset_0190,0.24151213500000002,0.039104610000000005
dataset_0191,0.22166506499999997,0.04505801999999999
dataset_0192,0.23636176750000004,0.044488865
dataset_0193,0.2346750325,0.04411504499999999
dataset_0194,0.2365929825,0.04429838500000001
dataset_0195,0.22634790249999998,0.0514344625
dataset_0196,0.2374220725,0.05111746
dataset_0197,0.242004455,0.0440442875
dataset_0198,0.24151000999999997,0.04190785500000001
dataset_0199,0.23163328999999996,0.039725535
dataset_0200,0.22691302250000003,0.028590185000000004
dataset_0201,0.22373282250000004,0.03598763
dataset_0202,0.24671723499999998,0.04671563999999999
dataset_0203,0.25069199999999997,0.03584761
dataset_0204,0.23827800000000007,0.04409600749999999
dataset_0205,0.24465100000000004,0.028784227499999995
dataset_0206,0.22965500000000003,0.040580065000000005
dataset_0207,0.2511599625,0.03928624249999999
